"Sampling_date","Site","Replicate_number","Chlorophyll.A","Velocity","Sample.Type","Algae_Type","Concentration"
2023-06-27,"C2",18,3.4,NA,"Top rock","Diatoms",2.71
2023-06-27,"C2",19,3.3,NA,"Top rock","Diatoms",3.01
2023-06-27,"C2",20,8.4,NA,"Top rock","Diatoms",6.66
2023-06-27,"T1",1,0.6,NA,"Top rock","Diatoms",0.04
2023-06-27,"T1",2,2.8,NA,"Top rock","Diatoms",2.17
2023-06-27,"T1",3,2.6,NA,"Top rock","Diatoms",1.99
2023-06-27,"T1",4,4.2,NA,"Top rock","Diatoms",1.95
2023-06-27,"T1",5,2.6,NA,"Top rock","Diatoms",2.2
2023-06-27,"T1",6,3.7,NA,"Top rock","Diatoms",2.91
2023-06-27,"T1",7,0.4,NA,"Top rock","Diatoms",0
2023-06-27,"T1",8,3,NA,"Top rock","Diatoms",2.14
2023-06-27,"T1",9,1.4,NA,"Top rock","Diatoms",0.58
2023-06-27,"T1",10,2.5,NA,"Top rock","Diatoms",1.84
2023-06-27,"T1",11,10.5,NA,"Top rock","Diatoms",8.56
2023-06-27,"T1",12,1.4,NA,"Top rock","Diatoms",0.98
2023-06-27,"T1",13,5.7,NA,"Top rock","Diatoms",4.06
2023-06-27,"T1",14,0.1,NA,"Top rock","Diatoms",0
2023-06-27,"T1",15,1.6,NA,"Top rock","Diatoms",0.84
2023-06-27,"T1",16,2,NA,"Top rock","Diatoms",1.57
2023-06-27,"T1",17,3.3,NA,"Top rock","Diatoms",2.7
2023-06-27,"T1",18,2.7,NA,"Top rock","Diatoms",1.47
2023-06-27,"T1",19,2.7,NA,"Top rock","Diatoms",2.09
2023-06-27,"T1",20,1.9,NA,"Top rock","Diatoms",1.59
2023-06-27,"T2",1,4,NA,"Top rock","Diatoms",3.22
2023-06-27,"T2",2,2.6,NA,"Top rock","Diatoms",2.09
2023-06-27,"T2",3,6.8,NA,"Top rock","Diatoms",5.43
2023-06-27,"T2",4,2.3,NA,"Top rock","Diatoms",1.84
2023-06-27,"T2",5,10.5,NA,"Top rock","Diatoms",8.51
2023-06-27,"T2",6,12.2,NA,"Top rock","Diatoms",9.88
2023-06-27,"T2",7,1.8,NA,"Top rock","Diatoms",1.47
2023-06-27,"T2",8,14.4,NA,"Top rock","Diatoms",12.05
2023-06-27,"T2",9,9.9,NA,"Top rock","Diatoms",8.12
2023-06-27,"T2",10,2.1,NA,"Top rock","Diatoms",1.6
2023-06-27,"T2",11,3.6,NA,"Top rock","Diatoms",3.01
2023-06-27,"T2",12,6.1,NA,"Top rock","Diatoms",4.91
2023-06-27,"T2",13,2.5,NA,"Top rock","Diatoms",1.89
2023-06-27,"T2",14,6.6,NA,"Top rock","Diatoms",5.04
2023-06-27,"T2",15,3.5,NA,"Top rock","Diatoms",2.8
2023-06-27,"T2",16,5.8,NA,"Top rock","Diatoms",4.56
2023-06-27,"T2",17,10.7,NA,"Top rock","Diatoms",8.55
2023-06-27,"T2",18,8.4,NA,"Top rock","Diatoms",6.55
2023-06-27,"T2",19,4.7,NA,"Top rock","Diatoms",3.61
2023-06-27,"T2",20,4.1,NA,"Top rock","Diatoms",2.98
2023-06-27,"T3",1,0.7,NA,"Top rock","Diatoms",0.33
2023-06-27,"T3",2,2.1,NA,"Top rock","Diatoms",1.42
2023-06-27,"T3",3,1.7,NA,"Top rock","Diatoms",1.45
2023-06-27,"T3",4,3,NA,"Top rock","Diatoms",1.94
2023-06-27,"T3",5,2.6,NA,"Top rock","Diatoms",2.15
2023-06-27,"T3",6,1.1,NA,"Top rock","Diatoms",0.81
2023-06-27,"T3",7,3.9,NA,"Top rock","Diatoms",3.17
2023-06-27,"T3",8,3,NA,"Top rock","Diatoms",2.36
2023-06-27,"T3",9,1,NA,"Top rock","Diatoms",0.01
2023-06-27,"T3",10,0.3,NA,"Top rock","Diatoms",0
2023-06-27,"T3",11,0.3,NA,"Top rock","Diatoms",0.05
2023-06-27,"T3",12,0.4,NA,"Top rock","Diatoms",0.24
2023-06-27,"T3",13,3.5,NA,"Top rock","Diatoms",2.64
2023-06-27,"T3",14,0.4,NA,"Top rock","Diatoms",0
2023-06-27,"T3",15,4.7,NA,"Top rock","Diatoms",3.56
2023-06-27,"T3",16,2.8,NA,"Top rock","Diatoms",2.27
2023-06-27,"T3",17,10.1,NA,"Top rock","Diatoms",8.6
2023-06-27,"T3",18,6.8,NA,"Top rock","Diatoms",5.52
2023-06-27,"T3",19,4.6,NA,"Top rock","Diatoms",3.66
2023-06-27,"T3",20,6.1,NA,"Top rock","Diatoms",4.82
2023-07-31,"C1.5",1,1.7,NA,"Top rock","Diatoms",0.97
2023-07-31,"C1.5",2,0.4,NA,"Top rock","Diatoms",0
2023-07-31,"C1.5",3,0.3,NA,"Top rock","Diatoms",0
2023-07-31,"C1.5",4,0.6,NA,"Top rock","Diatoms",0
2023-07-31,"C1.5",5,0.3,NA,"Top rock","Diatoms",0
2023-07-31,"C1.5",6,0.7,NA,"Top rock","Diatoms",0.39
2023-07-31,"C1.5",7,0.6,NA,"Top rock","Diatoms",0
2023-07-31,"C1.5",8,0.3,NA,"Top rock","Diatoms",0
2023-07-31,"C1.5",9,0.9,NA,"Top rock","Diatoms",0.31
2023-07-31,"C1.5",10,2,NA,"Top rock","Diatoms",0.92
2023-07-31,"C1.5",11,0.3,NA,"Top rock","Diatoms",0.01
2023-07-31,"C1.5",12,0.9,NA,"Top rock","Diatoms",0.61
2023-07-31,"C1.5",13,0.5,NA,"Top rock","Diatoms",0.03
2023-07-31,"C1.5",14,0.3,NA,"Top rock","Diatoms",0
2023-07-31,"C1.5",15,0.2,NA,"Top rock","Diatoms",0
2023-07-31,"C1.5",16,1.2,NA,"Top rock","Diatoms",0.37
2023-07-31,"C1.5",17,0.2,NA,"Top rock","Diatoms",0
2023-07-31,"C1.5",18,2.6,NA,"Top rock","Diatoms",0.64
2023-07-31,"C1.5",19,0.6,NA,"Top rock","Diatoms",0.34
2023-07-31,"C1.5",20,2.4,NA,"Top rock","Diatoms",1.86
2023-07-31,"C2",1,0.4,NA,"Top rock","Diatoms",0.01
2023-07-31,"C2",2,0.4,NA,"Top rock","Diatoms",0.02
2023-07-31,"C2",3,0.5,NA,"Top rock","Diatoms",0.29
2023-07-31,"C2",4,0.3,NA,"Top rock","Diatoms",0
2023-07-31,"C2",5,0.6,NA,"Top rock","Diatoms",0.04
2023-07-31,"C2",6,2.6,NA,"Top rock","Diatoms",1.97
2023-07-31,"C2",7,0.9,NA,"Top rock","Diatoms",0.47
2023-07-31,"C2",8,1,NA,"Top rock","Diatoms",0.53
2023-07-31,"C2",9,0.7,NA,"Top rock","Diatoms",0.23
2023-07-31,"C2",10,0.7,NA,"Top rock","Diatoms",0
2023-07-31,"C2",11,0.7,NA,"Top rock","Diatoms",0
2023-07-31,"C2",12,0.2,NA,"Top rock","Diatoms",0
2023-07-31,"C2",13,0.4,NA,"Top rock","Diatoms",0
2023-07-31,"C2",14,0.5,NA,"Top rock","Diatoms",0
2023-07-31,"C2",15,0.5,NA,"Top rock","Diatoms",0
2023-07-31,"C2",16,0.4,NA,"Top rock","Diatoms",0.11
2023-07-31,"C2",17,0.8,NA,"Top rock","Diatoms",0
2023-07-31,"C2",18,0.5,NA,"Top rock","Diatoms",0.19
2023-07-31,"C2",19,1.6,NA,"Top rock","Diatoms",0.92
2023-07-31,"C2",20,0.6,NA,"Top rock","Diatoms",0.31
2023-07-31,"T1",1,0.6,NA,"Top rock","Diatoms",0.07
2023-07-31,"T1",2,2.1,NA,"Top rock","Diatoms",1.31
2023-07-31,"T1",3,1.3,NA,"Top rock","Diatoms",0.48
2023-07-31,"T1",4,2.1,NA,"Top rock","Diatoms",0.97
2023-07-31,"T1",5,0.4,NA,"Top rock","Diatoms",0.13
2023-07-31,"T1",6,1.7,NA,"Top rock","Diatoms",1.23
2023-07-31,"T1",7,1.6,NA,"Top rock","Diatoms",1.16
2023-07-31,"T1",8,2.9,NA,"Top rock","Diatoms",2.18
2023-07-31,"T1",9,2.4,NA,"Top rock","Diatoms",1.68
2023-07-31,"T1",10,6,NA,"Top rock","Diatoms",3.24
2023-07-31,"T1",11,0.9,NA,"Top rock","Diatoms",0.14
2023-07-31,"T1",12,0.9,NA,"Top rock","Diatoms",0.46
2023-07-31,"T1",13,0.5,NA,"Top rock","Diatoms",0
2023-07-31,"T1",14,1.6,NA,"Top rock","Diatoms",0.87
2023-07-31,"T1",15,1.5,NA,"Top rock","Diatoms",1.2
2023-07-31,"T1",16,0.7,NA,"Top rock","Diatoms",0.24
2023-07-31,"T1",17,0.3,NA,"Top rock","Diatoms",0
2023-07-31,"T1",18,1.7,NA,"Top rock","Diatoms",1.23
2023-07-31,"T1",19,1.9,NA,"Top rock","Diatoms",1.36
2023-07-31,"T1",20,4.5,NA,"Top rock","Diatoms",3.21
2023-07-31,"T2",1,0.3,NA,"Top rock","Diatoms",0.06
2023-07-31,"T2",2,1.5,NA,"Top rock","Diatoms",1.22
2023-07-31,"T2",3,1.3,NA,"Top rock","Diatoms",1
2023-07-31,"T2",4,3.2,NA,"Top rock","Diatoms",2.15
2023-07-31,"T2",5,0.5,NA,"Top rock","Diatoms",0.08
2023-07-31,"T2",6,3.6,NA,"Top rock","Diatoms",2.83
2023-07-31,"T2",7,1.4,NA,"Top rock","Diatoms",1
2023-07-31,"T2",8,3.7,NA,"Top rock","Diatoms",2.91
2023-07-31,"T2",9,3.4,NA,"Top rock","Diatoms",1.18
2023-07-31,"T2",10,2.7,NA,"Top rock","Diatoms",1.03
2023-07-31,"T2",11,0.4,NA,"Top rock","Diatoms",0.16
2023-07-31,"T2",12,1.6,NA,"Top rock","Diatoms",0.64
2023-07-31,"T2",13,0.3,NA,"Top rock","Diatoms",0
2023-07-31,"T2",14,4.2,NA,"Top rock","Diatoms",1.33
2023-07-31,"T2",15,2.8,NA,"Top rock","Diatoms",2.21
2023-07-31,"T2",16,1.5,NA,"Top rock","Diatoms",1.14
2023-07-31,"T2",17,0.9,NA,"Top rock","Diatoms",0.49
2023-07-31,"T2",18,2.9,NA,"Top rock","Diatoms",1.82
2023-07-31,"T2",19,2.9,NA,"Top rock","Diatoms",1.74
2023-07-31,"T2",20,3.7,NA,"Top rock","Diatoms",2.75
2023-07-31,"T3",1,1.9,NA,"Top rock","Diatoms",1.31
2023-07-31,"T3",2,2.9,NA,"Top rock","Diatoms",2.29
2023-07-31,"T3",3,2.3,NA,"Top rock","Diatoms",1.26
2023-07-31,"T3",4,2.8,NA,"Top rock","Diatoms",2.25
2023-07-31,"T3",5,0.5,NA,"Top rock","Diatoms",0.25
2023-07-31,"T3",6,2.1,NA,"Top rock","Diatoms",1.63
2023-07-31,"T3",7,0.4,NA,"Top rock","Diatoms",0.16
2023-07-31,"T3",8,2.7,NA,"Top rock","Diatoms",1.32
2023-07-31,"T3",9,5.4,NA,"Top rock","Diatoms",2.82
2023-07-31,"T3",10,0.5,NA,"Top rock","Diatoms",0
2023-07-31,"T3",11,0.7,NA,"Top rock","Diatoms",0.44
2023-07-31,"T3",12,3.8,NA,"Top rock","Diatoms",2.67
2023-07-31,"T3",13,2.6,NA,"Top rock","Diatoms",1.85
2023-07-31,"T3",14,1.1,NA,"Top rock","Diatoms",0.8
2023-07-31,"T3",15,2.2,NA,"Top rock","Diatoms",1.44
2023-07-31,"T3",16,3.4,NA,"Top rock","Diatoms",2.06
2023-07-31,"T3",17,3.9,NA,"Top rock","Diatoms",2.59
2023-07-31,"T3",18,3.1,NA,"Top rock","Diatoms",2.11
2023-07-31,"T3",19,4.6,NA,"Top rock","Diatoms",3.43
2023-07-31,"T3",20,2.7,NA,"Top rock","Diatoms",1.17
2023-10-04,"C1.5",1,0.9,NA,"Top rock","Diatoms",0.73
2023-10-04,"C1.5",2,1,NA,"Top rock","Diatoms",0.96
2023-10-04,"C1.5",3,0.4,NA,"Top rock","Diatoms",0.33
2023-10-04,"C1.5",4,0.6,NA,"Top rock","Diatoms",0.41
2023-10-04,"C1.5",5,1.1,NA,"Top rock","Diatoms",0.65
2023-10-04,"C1.5",6,1,NA,"Top rock","Diatoms",0.7
2023-10-04,"C1.5",7,4.9,NA,"Top rock","Diatoms",1.49
2023-10-04,"C1.5",8,0.9,NA,"Top rock","Diatoms",0.71
2023-10-04,"C1.5",9,0.3,NA,"Top rock","Diatoms",0.32
2023-10-04,"C1.5",10,1.1,NA,"Top rock","Diatoms",0.57
2023-10-04,"C1.5",11,0.9,NA,"Top rock","Diatoms",0.61
2023-10-04,"C1.5",12,1,NA,"Top rock","Diatoms",0.71
2023-10-04,"C1.5",13,0.5,NA,"Top rock","Diatoms",0.47
2023-10-04,"C1.5",14,2.5,NA,"Top rock","Diatoms",1.7
2023-10-04,"C1.5",15,1.2,NA,"Top rock","Diatoms",0.92
2023-10-04,"C1.5",16,0.6,NA,"Top rock","Diatoms",0.55
2023-10-04,"C1.5",17,0.6,NA,"Top rock","Diatoms",0.5
2023-10-04,"C1.5",18,0.9,NA,"Top rock","Diatoms",0.51
2023-10-04,"C1.5",19,0.6,NA,"Top rock","Diatoms",0.51
2023-10-04,"C1.5",20,3.6,NA,"Top rock","Diatoms",0.68
2023-10-04,"C2",1,1.6,NA,"Top rock","Diatoms",1.2
2023-10-04,"C2",2,1.1,NA,"Top rock","Diatoms",0.9
2023-10-04,"C2",3,1.1,NA,"Top rock","Diatoms",0.8
2023-10-04,"C2",4,2.4,NA,"Top rock","Diatoms",1.02
2023-10-04,"C2",5,1.3,NA,"Top rock","Diatoms",1.04
2023-10-04,"C2",6,0.7,NA,"Top rock","Diatoms",0.63
2023-10-04,"C2",7,1.1,NA,"Top rock","Diatoms",0.77
2023-10-04,"C2",8,1.9,NA,"Top rock","Diatoms",1.22
2023-10-04,"C2",9,1.8,NA,"Top rock","Diatoms",1.51
2023-10-04,"C2",10,8.3,NA,"Top rock","Diatoms",6.69
2023-10-04,"C2",11,1.1,NA,"Top rock","Diatoms",1.01
2023-10-04,"C2",12,2.4,NA,"Top rock","Diatoms",1.72
2023-10-04,"C2",13,2.6,NA,"Top rock","Diatoms",1.82
2023-10-04,"C2",14,3,NA,"Top rock","Diatoms",1.32
2023-10-04,"C2",15,1.8,NA,"Top rock","Diatoms",1.55
2023-10-04,"C2",16,1.5,NA,"Top rock","Diatoms",1.39
2023-10-04,"C2",17,0.9,NA,"Top rock","Diatoms",0.77
2023-10-04,"C2",18,1.7,NA,"Top rock","Diatoms",0.76
2023-10-04,"C2",19,1.3,NA,"Top rock","Diatoms",0.6
2023-10-04,"C2",20,3.1,NA,"Top rock","Diatoms",1.54
2023-10-04,"T1",1,1.1,NA,"Top rock","Diatoms",0.67
2023-10-04,"T1",2,2.1,NA,"Top rock","Diatoms",0.77
2023-10-04,"T1",3,2.3,NA,"Top rock","Diatoms",1.14
2023-10-04,"T1",4,1.1,NA,"Top rock","Diatoms",0.91
2023-10-04,"T1",5,1.4,NA,"Top rock","Diatoms",0.69
2023-10-04,"T1",6,1.3,NA,"Top rock","Diatoms",0.76
2023-10-04,"T1",7,2.5,NA,"Top rock","Diatoms",1.24
2023-10-04,"T1",8,1,NA,"Top rock","Diatoms",0.69
2023-10-04,"T1",9,1,NA,"Top rock","Diatoms",0.84
2023-10-04,"T1",10,1.2,NA,"Top rock","Diatoms",1.05
2023-10-04,"T1",11,3.1,NA,"Top rock","Diatoms",1.44
2023-10-04,"T1",12,1.9,NA,"Top rock","Diatoms",0.95
2023-10-04,"T1",13,1.7,NA,"Top rock","Diatoms",0.89
2023-10-04,"T1",14,1.2,NA,"Top rock","Diatoms",0.94
2023-10-04,"T1",15,2.1,NA,"Top rock","Diatoms",0.29
2023-10-04,"T1",16,0.9,NA,"Top rock","Diatoms",0.14
2023-10-04,"T1",17,1.8,NA,"Top rock","Diatoms",0.68
2023-10-04,"T1",18,1.7,NA,"Top rock","Diatoms",1.11
2023-10-04,"T1",19,2.3,NA,"Top rock","Diatoms",1.08
2023-10-04,"T1",20,1.1,NA,"Top rock","Diatoms",0.86
2023-10-04,"T2",1,0.4,NA,"Top rock","Diatoms",0.26
2023-10-04,"T2",2,0.5,NA,"Top rock","Diatoms",0.3
2023-10-04,"T2",3,1.4,NA,"Top rock","Diatoms",0.49
2023-10-04,"T2",4,0.3,NA,"Top rock","Diatoms",0.26
2023-10-04,"T2",5,3.5,NA,"Top rock","Diatoms",2.15
2023-10-04,"T2",6,1,NA,"Top rock","Diatoms",0.27
2023-10-04,"T2",7,0.9,NA,"Top rock","Diatoms",0.62
2023-10-04,"T2",8,0.9,NA,"Top rock","Diatoms",0.68
2023-10-04,"T2",9,5.2,NA,"Top rock","Diatoms",1.04
2023-10-04,"T2",10,2.7,NA,"Top rock","Diatoms",0.65
2023-10-04,"T2",11,0.8,NA,"Top rock","Diatoms",0.3
2023-10-04,"T2",12,0.8,NA,"Top rock","Diatoms",0.29
2023-10-04,"T2",13,2.1,NA,"Top rock","Diatoms",0.37
2023-10-04,"T2",14,0.7,NA,"Top rock","Diatoms",0.24
2023-10-04,"T2",15,0.6,NA,"Top rock","Diatoms",0.29
2023-10-04,"T2",16,1.2,NA,"Top rock","Diatoms",0.29
2023-10-04,"T2",17,4.7,NA,"Top rock","Diatoms",1.23
2023-10-04,"T2",18,1.2,NA,"Top rock","Diatoms",0.59
2023-10-04,"T2",19,0.4,NA,"Top rock","Diatoms",0.34
2023-10-04,"T2",20,6.1,NA,"Top rock","Diatoms",4.92
2023-10-04,"T3",1,2.3,NA,"Top rock","Diatoms",0.52
2023-10-04,"T3",2,1.1,NA,"Top rock","Diatoms",0.75
2023-10-04,"T3",3,0.9,NA,"Top rock","Diatoms",0.44
2023-10-04,"T3",4,0.6,NA,"Top rock","Diatoms",0.33
2023-10-04,"T3",5,4.2,NA,"Top rock","Diatoms",0.57
2023-10-04,"T3",6,0.3,NA,"Top rock","Diatoms",0.34
2023-10-04,"T3",7,4.9,NA,"Top rock","Diatoms",3.76
2023-10-04,"T3",8,1.3,NA,"Top rock","Diatoms",0.31
2023-10-04,"T3",9,3.2,NA,"Top rock","Diatoms",1.87
2023-10-04,"T3",10,5.4,NA,"Top rock","Diatoms",1.26
2023-10-04,"T3",11,0.4,NA,"Top rock","Diatoms",0.29
2023-10-04,"T3",12,0.3,NA,"Top rock","Diatoms",0.28
2023-10-04,"T3",13,1,NA,"Top rock","Diatoms",0.92
2023-10-04,"T3",14,0.7,NA,"Top rock","Diatoms",0.63
2023-10-04,"T3",15,3.1,NA,"Top rock","Diatoms",0.79
2023-10-04,"T3",16,0.8,NA,"Top rock","Diatoms",0.38
2023-10-04,"T3",17,0.5,NA,"Top rock","Diatoms",0.36
2023-10-04,"T3",18,0.5,NA,"Top rock","Diatoms",0.29
2023-10-04,"T3",19,0.7,NA,"Top rock","Diatoms",0.37
2023-10-04,"T3",20,0.7,NA,"Top rock","Diatoms",0.32
2024-05-13,"T1",1,0.5,NA,"Top rock","Diatoms",0.34
2024-05-13,"T1",2,0.3,NA,"Top rock","Diatoms",0
2024-05-13,"T1",3,0.1,NA,"Top rock","Diatoms",0
2024-05-13,"T1",4,0.1,NA,"Top rock","Diatoms",0
2024-05-13,"T1",5,0.2,NA,"Top rock","Diatoms",0
2024-05-13,"T1",6,1,NA,"Top rock","Diatoms",0.54
2024-05-13,"T1",7,0.2,NA,"Top rock","Diatoms",0
2024-05-13,"T1",8,0.8,NA,"Top rock","Diatoms",0.14
2024-05-13,"T1",9,0.5,NA,"Top rock","Diatoms",0
2024-05-13,"T1",10,0.3,NA,"Top rock","Diatoms",0.01
2024-05-13,"T1",11,2.5,NA,"Top rock","Diatoms",0.92
2024-05-13,"T1",12,0.6,NA,"Top rock","Diatoms",0.5
2024-05-13,"T1",13,1.2,NA,"Top rock","Diatoms",0.47
2024-05-13,"T1",14,1,NA,"Top rock","Diatoms",0.73
2024-05-13,"T1",15,0.2,NA,"Top rock","Diatoms",0
2024-05-13,"T1",16,1.6,NA,"Top rock","Diatoms",1.08
2024-05-13,"T1",17,0.3,NA,"Top rock","Diatoms",0
2024-05-13,"T1",18,12.6,NA,"Top rock","Diatoms",10.38
2024-05-13,"T1",19,0.2,NA,"Top rock","Diatoms",0
2024-05-13,"T1",20,0.4,NA,"Top rock","Diatoms",0
2024-05-14,"T3",1,4,NA,"Top rock","Diatoms",2.99
2024-05-14,"T3",2,3.1,NA,"Top rock","Diatoms",2.54
2024-05-14,"T3",3,2.3,NA,"Top rock","Diatoms",1.37
2024-05-14,"T3",4,1.5,NA,"Top rock","Diatoms",0.81
2024-05-14,"T3",5,1.7,NA,"Top rock","Diatoms",1.3
2024-05-14,"T3",6,3.3,NA,"Top rock","Diatoms",2.71
2024-05-14,"T3",7,2.3,NA,"Top rock","Diatoms",1.64
2024-05-14,"T3",8,3.4,NA,"Top rock","Diatoms",2.41
2024-05-14,"T3",9,6.3,NA,"Top rock","Diatoms",3.87
2024-05-14,"T3",10,3.2,NA,"Top rock","Diatoms",2.42
2024-05-14,"T3",11,1.1,NA,"Top rock","Diatoms",0.69
2024-05-14,"T3",12,0.1,NA,"Top rock","Diatoms",0
2024-05-14,"T3",13,0.6,NA,"Top rock","Diatoms",0.03
2024-05-14,"T3",14,0.2,NA,"Top rock","Diatoms",0
2024-05-14,"T3",15,0.9,NA,"Top rock","Diatoms",0.51
2024-05-14,"T3",16,0.5,NA,"Top rock","Diatoms",0.33
2024-05-14,"T3",17,2.4,NA,"Top rock","Diatoms",1.8
2024-05-14,"T3",18,1.9,NA,"Top rock","Diatoms",1.35
2024-05-14,"T3",19,5.6,NA,"Top rock","Diatoms",4.39
2024-05-14,"T3",20,1,NA,"Top rock","Diatoms",0.71
2024-05-15,"T2",1,1.3,NA,"Top rock","Diatoms",0.32
2024-05-15,"T2",2,0.3,NA,"Top rock","Diatoms",0
2024-05-15,"T2",3,0.5,NA,"Top rock","Diatoms",0.33
2024-05-15,"T2",4,5,NA,"Top rock","Diatoms",0.97
2024-05-15,"T2",5,2.1,NA,"Top rock","Diatoms",1.08
2024-05-15,"T2",6,3.1,NA,"Top rock","Diatoms",0.71
2024-05-15,"T2",7,2.5,NA,"Top rock","Diatoms",1.97
2024-05-15,"T2",8,3.9,NA,"Top rock","Diatoms",3.29
2024-05-15,"T2",9,2.8,NA,"Top rock","Diatoms",2.34
2024-05-15,"T2",10,1.9,NA,"Top rock","Diatoms",1.55
2024-05-15,"T2",11,2.8,NA,"Top rock","Diatoms",2.21
2024-05-15,"T2",12,1.6,NA,"Top rock","Diatoms",1.32
2024-05-15,"T2",13,3.9,NA,"Top rock","Diatoms",0.74
2024-05-15,"T2",14,0.2,NA,"Top rock","Diatoms",0
2024-05-15,"T2",15,0.8,NA,"Top rock","Diatoms",0.62
2024-05-15,"T2",16,3.8,NA,"Top rock","Diatoms",2.5
2024-05-15,"T2",17,0.2,NA,"Top rock","Diatoms",0
2024-05-15,"T2",18,0.4,NA,"Top rock","Diatoms",0
2024-05-15,"T2",19,1.3,NA,"Top rock","Diatoms",0.97
2024-05-15,"T2",20,3.6,NA,"Top rock","Diatoms",2.54
2024-05-16,"C1.5",1,2.2,NA,"Top rock","Diatoms",1.7
2024-05-16,"C1.5",2,0,NA,"Top rock","Diatoms",0
2024-05-16,"C1.5",3,1.7,NA,"Top rock","Diatoms",1.03
2024-05-16,"C1.5",4,0.1,NA,"Top rock","Diatoms",0
2024-05-16,"C1.5",5,0.8,NA,"Top rock","Diatoms",0.08
2024-05-16,"C1.5",6,0.3,NA,"Top rock","Diatoms",0
2024-05-16,"C1.5",7,0.1,NA,"Top rock","Diatoms",0
2024-05-16,"C1.5",8,1.7,NA,"Top rock","Diatoms",1.19
2024-05-16,"C1.5",9,4.1,NA,"Top rock","Diatoms",3.3
2024-05-16,"C1.5",10,1.4,NA,"Top rock","Diatoms",1.07
2024-05-16,"C1.5",11,0.5,NA,"Top rock","Diatoms",0.03
2024-05-16,"C1.5",12,0.3,NA,"Top rock","Diatoms",0.18
2024-05-16,"C1.5",13,2.7,NA,"Top rock","Diatoms",2.12
2024-05-16,"C1.5",14,0.1,NA,"Top rock","Diatoms",0
2024-05-16,"C1.5",15,0.1,NA,"Top rock","Diatoms",0
2024-05-16,"C1.5",16,0.2,NA,"Top rock","Diatoms",0
2024-05-16,"C1.5",17,0.2,NA,"Top rock","Diatoms",0
2024-05-16,"C1.5",18,0.1,NA,"Top rock","Diatoms",0
2024-05-16,"C1.5",19,0.5,NA,"Top rock","Diatoms",0.21
2024-05-16,"C1.5",20,0,NA,"Top rock","Diatoms",0
2024-05-17,"C2",1,2.1,NA,"Top rock","Diatoms",0.81
2024-05-17,"C2",2,0,NA,"Top rock","Diatoms",0
2024-05-17,"C2",3,0.1,NA,"Top rock","Diatoms",0
2024-05-17,"C2",4,0.1,NA,"Top rock","Diatoms",0
2024-05-17,"C2",5,0.1,NA,"Top rock","Diatoms",0
2024-05-17,"C2",6,1.4,NA,"Top rock","Diatoms",0.49
2024-05-17,"C2",7,0.3,NA,"Top rock","Diatoms",0
2024-05-17,"C2",8,0.3,NA,"Top rock","Diatoms",0
2024-05-17,"C2",9,0.1,NA,"Top rock","Diatoms",0
2024-05-17,"C2",10,0.1,NA,"Top rock","Diatoms",0
2024-05-17,"C2",11,0.2,NA,"Top rock","Diatoms",0
2024-05-17,"C2",12,0,NA,"Top rock","Diatoms",0
2024-05-17,"C2",13,1.7,NA,"Top rock","Diatoms",0.84
2024-05-17,"C2",14,0.1,NA,"Top rock","Diatoms",0
2024-05-17,"C2",15,0.1,NA,"Top rock","Diatoms",0
2024-05-17,"C2",16,1.3,NA,"Top rock","Diatoms",0.59
2024-05-17,"C2",17,0.5,NA,"Top rock","Diatoms",0.14
2024-05-17,"C2",18,0.2,NA,"Top rock","Diatoms",0
2024-05-17,"C2",19,0.1,NA,"Top rock","Diatoms",0
2024-05-17,"C2",20,1.1,NA,"Top rock","Diatoms",0.19
2024-07-24,"C1.5",1,0.51,0.18,"Top rock","Diatoms",0
2024-07-24,"C1.5",2,1.3,0.157,"Top rock","Diatoms",0.91
2024-07-24,"C1.5",3,0.51,0.192,"Top rock","Diatoms",0
2024-07-24,"C1.5",4,0.49,0.212,"Top rock","Diatoms",0.05
2024-07-24,"C1.5",5,0.5,0.225,"Top rock","Diatoms",0.01
2024-07-24,"C1.5",6,0.44,0.18,"Top rock","Diatoms",0.05
2024-07-24,"C1.5",7,0.38,0.132,"Top rock","Diatoms",0.16
2024-07-24,"C1.5",8,0.94,0.15,"Top rock","Diatoms",0.1
2024-07-24,"C1.5",9,0.55,0.145,"Top rock","Diatoms",0.12
2024-07-24,"C1.5",10,0.37,0.155,"Top rock","Diatoms",0
2024-07-24,"C1.5",11,0.67,0.089,"Top rock","Diatoms",0.17
2024-07-24,"C1.5",12,0.51,0.15,"Top rock","Diatoms",0.04
2024-07-24,"C1.5",13,0.37,0.18,"Top rock","Diatoms",0.11
2024-07-24,"C1.5",14,0.4,0.147,"Top rock","Diatoms",0
2024-07-24,"C1.5",15,1.43,0.082,"Top rock","Diatoms",0.56
2024-07-24,"C1.5",16,0.37,0.205,"Top rock","Diatoms",0.01
2024-07-24,"C1.5",17,0.41,0.175,"Top rock","Diatoms",0.02
2024-07-24,"C1.5",18,0.33,0.15,"Top rock","Diatoms",0.14
2024-07-24,"C1.5",19,0.4,0.345,"Top rock","Diatoms",0.06
2024-07-24,"C1.5",20,0.52,0.269,"Top rock","Diatoms",0.06
2024-07-24,"C2",1,0.88,0.107,"Top rock","Diatoms",0.18
2024-07-24,"C2",2,0.48,0.132,"Top rock","Diatoms",0.08
2024-07-24,"C2",3,1.33,0.125,"Top rock","Diatoms",0.2
2024-07-24,"C2",4,0.36,0.312,"Top rock","Diatoms",0.03
